Price	EngineV	Model	Year	Engine Type	Mileage	Body	﻿Brand
17200	4.7	Land Cruiser 200	2008	Petrol	149	crossover	Toyota
8100	1.9	Kangoo	2005	Diesel	90	crossover	Renault
37900	3	Touareg	2012	Diesel	73	crossover	Volkswagen
30000	2	Passat B7	2013	Diesel	67	sedan	Volkswagen
7700	1.9	T4 (Transporter)	2002	Diesel	247	van	Volkswagen
32500	3	535	2011	Petrol	148	sedan	BMW
18700	3	X5	2006	Diesel	260	crossover	BMW
8100	2.5	Master	2010	Diesel	219	van	Renault
5050	1	Yaris	2001	Petrol	138	hatch	Toyota
11800	2.2	Vito	2012	Diesel	165	van	Mercedes-Benz
68700	3	GL 350	2013	Diesel	980	crossover	Mercedes-Benz
2000	1.6	A4	1996	Other	360	sedan	Audi
NA	4.7	S 500	2014	Petrol	24	other	Mercedes-Benz
19200	5	S 500	2007	Petrol	173	sedan	Mercedes-Benz
16400	4.8	750	2007	Gas	187	sedan	BMW
6300	2.5	525	1999	Petrol	330	sedan	BMW
15000	2.8	Pajero Wagon	2004	Diesel	295	crossover	Mitsubishi
23000	4	Land Cruiser Prado	2007	Gas	211	other	Toyota
23700	1.8	E-Class	2013	Gas	86	sedan	Mercedes-Benz
11900	2.5	525	2005	Petrol	160	sedan	BMW
7900	1.8	A6	2003	Gas	274	sedan	Audi
4400	3.2	S 320	2000	Gas	308	sedan	Mercedes-Benz
9900	1.6	Caddy	2012	Diesel	181	other	Volkswagen
6900	1.4	Polo	2003	Petrol	113	hatch	Volkswagen
NA	5.5	GL 550	2011	Petrol	63	crossover	Mercedes-Benz
71999	2.2	GLE-Class	2016	Diesel	0	crossover	Mercedes-Benz
11800	3	X5	2006	Diesel	210	crossover	BMW
10999	2	Trafic	2012	Diesel	207	van	Renault
18900	3.8	Pajero Wagon	2008	Gas	93	crossover	Mitsubishi
28900	3.5	Highlander	2011	Petrol	120	crossover	Toyota
15500	2	Rav 4	2008	Petrol	130	crossover	Toyota
63000	2	X5	2015	Diesel	0	crossover	BMW
11700	2.4	Camry	2007	Petrol	145	sedan	Toyota
4999	3	730	2001	Diesel	327	sedan	BMW
13300	2.4	Rav 4	2007	Petrol	140	crossover	Toyota
8200	3	S 300	1997	Diesel	260	sedan	Mercedes-Benz
8900	2	Trafic	2009	Diesel	150	van	Renault
NA	1.5	Grand Scenic	2007	Diesel	117	vagon	Renault
60500	3	740	2011	Diesel	110	sedan	BMW
8900	2.2	520	2000	Gas	294	sedan	BMW
69500	4.4	750	2013	Petrol	62	sedan	BMW
9000	1.6	Golf V	2005	Gas	95	hatch	Volkswagen
17800	3	X5	2005	Diesel	265	crossover	BMW
2100	2.4	MB	1988	Diesel	350	other	Mercedes-Benz
10700	1.3	Corolla	2010	Petrol	57	sedan	Toyota
17777	2	Caravelle	2010	Diesel	250	van	Volkswagen
73500	6.3	A8	2013	Petrol	53	sedan	Audi
9800	2	Outlander	2008	Petrol	92	crossover	Mitsubishi
35900	2	Multivan	2011	Diesel	132	van	Volkswagen
7500	1	Yaris	2008	Petrol	135	hatch	Toyota
2500	1.4	19	1990	Petrol	105	sedan	Renault
39999	3	Q7	2011	Diesel	100	crossover	Audi
22000	3	Touareg	2009	Diesel	123	crossover	Volkswagen
9800	1.6	Auris	2009	Petrol	65	sedan	Toyota
29999	2	320	2012	Petrol	73	other	BMW
7500	2.2	Sprinter 208	2003	Diesel	350	sedan	Mercedes-Benz
12500	3.5	Camry	2007	Petrol	138	sedan	Toyota
39500	4.4	X5	2010	Petrol	115	crossover	BMW
10600	2.5	T5 (Transporter)	2009	Diesel	240	van	Volkswagen
18200	3.2	Pajero Wagon	2008	Diesel	147	crossover	Mitsubishi
189999	4.7	S 500	2016	Petrol	0	other	Mercedes-Benz
4800	2	A4	2002	Petrol	207	other	Audi
3999	1.8	318	1996	Petrol	238	sedan	BMW
35500	4	Land Cruiser Prado	2011	Gas	165	crossover	Toyota
13500	2.4	Camry	2008	Gas	158	sedan	Toyota
17500	3	C-Class	2007	Petrol	130	sedan	Mercedes-Benz
59999	4.7	CLS 500	2012	Petrol	11	sedan	Mercedes-Benz
7999	2.2	Vito	2004	Diesel	255	van	Mercedes-Benz
16000	1.8	Avensis	2011	Other	89	sedan	Toyota
5850	4.5	745	2001	Gas	250	sedan	BMW
7999	1.5	Scenic	2008	Diesel	154	van	Renault
8900	1.9	Trafic	2006	Diesel	181	van	Renault
43719	2	X3	2016	Petrol	0	crossover	BMW
8800	2.5	T5 (Transporter)	2005	Diesel	193	van	Volkswagen
9990	1.6	Caddy	2011	Diesel	194	van	Volkswagen
17999	1.8	Passat B7	2012	Petrol	80	sedan	Volkswagen
37500	5.5	CL 55 AMG	2009	Petrol	94	other	Mercedes-Benz
20500	3	A6	2010	Petrol	155	sedan	Audi
4999	2.5	A6 Allroad	2003	Diesel	242	crossover	Audi
4100	3.5	ML 350	2007	Petrol	1	crossover	Mercedes-Benz
17499	1.8	C-Class	2008	Petrol	145	sedan	Mercedes-Benz
8200	2.5	A6	2002	Diesel	326	other	Audi
7000	2.8	Passat B5	2004	Gas	185	sedan	Volkswagen
9200	1.6	Golf Variant	2010	Petrol	107	vagon	Volkswagen
4000	2	Golf VII	2013	Other	105	hatch	Volkswagen
17500	1.5	Duster	2016	Diesel	20	crossover	Renault
1950	1.6	316	1995	Petrol	162	sedan	BMW
11000	1.8	TT	2000	Petrol	120	other	Audi
7750	3	A6	2005	Diesel	259	sedan	Audi
NA	3	S 350	2014	Diesel	6	sedan	Mercedes-Benz
24300	1.6	Jetta	2016	Diesel	1	sedan	Volkswagen
4100	1.9	Kangoo	2002	Diesel	190	van	Renault
69900	3	GL 350	2014	Diesel	69	crossover	Mercedes-Benz
29999	2	Caravelle	2014	Diesel	129	other	Volkswagen
11999	1.5	Megane	2012	Other	188	vagon	Renault
13900	1.4	Touran	2013	Gas	122	vagon	Volkswagen
8900	2	320	2007	Diesel	274	vagon	BMW
26000	2	A6	2012	Petrol	105	sedan	Audi
2700	2.5	525	1998	Diesel	287	other	BMW
9700	NA	Pajero Sport	2001	Other	45	crossover	Mitsubishi
12500	3.5	Camry	2007	Gas	140	sedan	Toyota
4500	1.9	318	1995	Petrol	28	sedan	BMW
88000	4.5	Land Cruiser 200	2016	Diesel	3	crossover	Toyota
8700	2	Lancer X	2007	Gas	143	sedan	Mitsubishi
NA	1.6	Caddy	2013	Diesel	124	van	Volkswagen
17200	3.2	Multivan	2008	Gas	230	van	Volkswagen
30600	2.2	Rav 4	2014	Diesel	39	crossover	Toyota
15300	2.2	E-Class	2006	Diesel	240	sedan	Mercedes-Benz
73900	4.5	Land Cruiser 200	2016	Diesel	1	crossover	Toyota
12500	2	Passat B6	2007	Petrol	84	sedan	Volkswagen
30500	5.5	G 500	2002	Petrol	150	crossover	Mercedes-Benz
NA	4.2	A8	2000	Petrol	280	sedan	Audi
64900	3	X6 M	2013	Diesel	73	crossover	BMW
11200	2.4	Camry	2006	Petrol	179	sedan	Toyota
9900	2.5	Z4	2003	Petrol	93	other	BMW
55000	2.2	S 250	2011	Diesel	34	sedan	Mercedes-Benz
3000	1.9	Passat B3	1992	Diesel	250	vagon	Volkswagen
33000	3	730	2009	Diesel	147	sedan	BMW
13000	2	Megane	2013	Petrol	75	hatch	Renault
33900	5	CL 55 AMG	2008	Petrol	102	other	Mercedes-Benz
NA	3	CLS 350	2014	Diesel	100	vagon	Mercedes-Benz
17500	3	X5	2005	Diesel	210	crossover	BMW
33000	2	Q5	2011	Petrol	60	crossover	Audi
11999	1.6	Jetta	2010	Petrol	240	sedan	Volkswagen
14700	3.5	Camry	2008	Petrol	141	sedan	Toyota
2600	1.8	A4	1997	Gas	253	vagon	Audi
10900	4.4	740	2001	Gas	375	sedan	BMW
99999	4.5	Land Cruiser 200	2016	Diesel	0	crossover	Toyota
3900	1	Yaris	1999	Petrol	160	hatch	Toyota
5700	1.9	Trafic	2002	Diesel	275	van	Renault
90999	3	A8	2015	Diesel	4	sedan	Audi
25500	2.2	E-Class	2012	Diesel	137	sedan	Mercedes-Benz
3300	2.5	525	1992	Petrol	360	sedan	BMW
28700	3.5	Highlander	2012	Gas	80	crossover	Toyota
9300	1.6	Caddy	2011	Diesel	200	van	Volkswagen
9400	1.8	Avensis	2008	Gas	148	sedan	Toyota
23000	3.6	Q7	2007	Gas	180	crossover	Audi
4500	4	540	1993	Petrol	370	sedan	BMW
23900	1.8	ASX	2015	Petrol	1	crossover	Mitsubishi
107999	3	GLS 350	2016	Diesel	0	crossover	Mercedes-Benz
12900	1.8	Passat B6	2008	Gas	157	sedan	Volkswagen
14900	2.2	Vito	2012	Other	211	van	Mercedes-Benz
15900	1.8	Passat B6	2010	Petrol	160	other	Volkswagen
9300	2	Caddy	2010	Gas	154	van	Volkswagen
1900	2	25	1987	Gas	200	vagon	Renault
7000	2.2	Vito	2000	Diesel	260	other	Mercedes-Benz
14700	3.2	Pajero Wagon	2006	Diesel	240	crossover	Mitsubishi
160000	4.6	S 500	2015	Petrol	8	other	Mercedes-Benz
21800	2	Rav 4	2013	Petrol	63	crossover	Toyota
68000	3	Q5	2014	Petrol	20	crossover	Audi
7000	2.2	E-Class	1995	Petrol	370	sedan	Mercedes-Benz
70000	6	S 600	2008	Petrol	21	other	Mercedes-Benz
22000	2	Passat B7	2012	Petrol	65	sedan	Volkswagen
18900	3.5	SLK 350	2005	Petrol	50	other	Mercedes-Benz
9700	2	320	2002	Diesel	267	sedan	BMW
4850	1.9	Golf III	1998	Diesel	300	vagon	Volkswagen
8700	2.2	Sprinter 213	2003	Diesel	260	other	Mercedes-Benz
14700	3.5	Camry	2008	Petrol	139	sedan	Toyota
23999	1.6	Jetta	2016	Diesel	1	sedan	Volkswagen
24500	2.5	Pajero Sport	2012	Diesel	11	crossover	Mitsubishi
23500	2.2	Vito	2011	Diesel	161	van	Mercedes-Benz
10000	1.6	Caddy	2012	Diesel	160	van	Volkswagen
9700	2.5	T4 (Transporter)	2002	Diesel	255	van	Volkswagen
7000	1.5	Megane	2005	Diesel	280	vagon	Renault
1550	2	Megane	1998	Petrol	245	other	Renault
15000	NA	A5	2015	Diesel	38	sedan	Audi
47600	2.2	Vito	2016	Diesel	0	van	Mercedes-Benz
27000	2.5	Hilux	2013	Diesel	105	other	Toyota
65000	2.5	X5	2016	Diesel	0	crossover	BMW
29999	NA	750	2009	Petrol	130	sedan	BMW
20007	1.5	Fluence	2015	Diesel	2	sedan	Renault
15500	3.2	Touareg	2006	Petrol	167	crossover	Volkswagen
3999	1	Lupo	2000	Petrol	152	hatch	Volkswagen
19990	2	320	2008	Diesel	1	sedan	BMW
38000	1.6	C-Class	2014	Petrol	42	sedan	Mercedes-Benz
NA	3	GLE-Class	2016	Petrol	0	crossover	Mercedes-Benz
20477.54	1.6	Caddy	2015	Diesel	1	van	Volkswagen
9650	1.4	Passat B6	2009	Gas	200	vagon	Volkswagen
37500	3	X5 M	2008	Diesel	115	crossover	BMW
12700	2.2	Vito	2011	Diesel	193	van	Mercedes-Benz
NA	3	330	2001	Diesel	259	sedan	BMW
4500	1.3	Corolla	1995	Petrol	207	hatch	Toyota
2400	3	E-Class	1998	Diesel	3	sedan	Mercedes-Benz
6999	2	200	1997	Petrol	330	sedan	Mercedes-Benz
8900	1.9	Caddy	2008	Diesel	169	van	Volkswagen
7999	1.5	Lancer X	2011	Gas	78	sedan	Mitsubishi
13500	2	T6 (Transporter) 	2013	Diesel	124	van	Volkswagen
1999	1.6	80	1986	Diesel	400	sedan	Audi
109999	3	GLS 350	2016	Diesel	1	crossover	Mercedes-Benz
14100	2.2	Vito	2009	Diesel	138	van	Mercedes-Benz
4600	1.9	T4 (Transporter) 	1995	Diesel	290	other	Volkswagen
3250	4	S 400	2002	Diesel	250	sedan	Mercedes-Benz
19500	3.5	S 350	2006	Petrol	157	sedan	Mercedes-Benz
2300	2.5	A6	1999	Diesel	25	vagon	Audi
11700	2.4	Camry	2007	Petrol	131	sedan	Toyota
7000	3	A6	2006	Diesel	210	vagon	Audi
6950	4.4	740	1997	Gas	320	sedan	BMW
4500	1.6	Carisma	2000	Gas	300	sedan	Mitsubishi
12500	1.5	Kangoo	2011	Diesel	150	vagon	Renault
2200	2.5	525	1997	Gas	290	sedan	BMW
10750	1.5	Megane	2011	Diesel	136	hatch	Renault
8400	1.5	Lancer X	2009	Petrol	91	sedan	Mitsubishi
28500	2	Passat B7	2013	Petrol	50	sedan	Volkswagen
44800	4.4	750	2012	Petrol	63	sedan	BMW
11707.8	1	Yaris	2016	Petrol	1	hatch	Toyota
NA	2.5	Camry	2015	Petrol	21	sedan	Toyota
32500	2	520	2010	Diesel	131	sedan	BMW
10500	1.5	Megane	2012	Diesel	165	vagon	Renault
11999	2.2	Vito	2007	Diesel	215	other	Mercedes-Benz
20300	1.8	E-Class	2011	Gas	198	sedan	Mercedes-Benz
6100	1.8	316	2001	Petrol	205	sedan	BMW
12300	1.9	T5 (Transporter)	2010	Diesel	248	other	Volkswagen
2400	3.8	S 350	1983	Petrol	237	sedan	Mercedes-Benz
11750	1.6	Corolla	2013	Petrol	69	sedan	Toyota
52300	3	530	2013	Diesel	55	sedan	BMW
30900	2	Q3	2012	Petrol	70	crossover	Audi
5200	2	Caddy	2005	Diesel	235	van	Volkswagen
26800	2	320	2013	Petrol	47	sedan	BMW
74000	3	Touareg	2015	Diesel	1	crossover	Volkswagen
10700	1.9	Trafic	2006	Diesel	150	van	Renault
17500	2.2	C-Class	2010	Diesel	113	vagon	Mercedes-Benz
30800	2.7	Land Cruiser Prado	2011	Gas	56	crossover	Toyota
2800	1.4	Golf IV	2002	Petrol	140	hatch	Volkswagen
12600	3.2	S 320	2000	Petrol	123	sedan	Mercedes-Benz
17500	1.4	Passat CC	2012	Petrol	144	sedan	Volkswagen
68000	4.5	Land Cruiser 200	2012	Diesel	67	crossover	Toyota
34000	3.5	Highlander	2012	Petrol	44	crossover	Toyota
28900	2.5	Rav 4	2013	Petrol	20	crossover	Toyota
9900	1.9	T5 (Transporter) 	2008	Diesel	230	van	Volkswagen
46500	3	Hilux	2016	Diesel	4	other	Toyota
24700	4.4	645	2004	Petrol	85	other	BMW
3400	1.4	Caddy	2003	Petrol	175	van	Volkswagen
7700	1.5	Lancer X	2008	Petrol	139	sedan	Mitsubishi
19000	4.2	Land Cruiser 100	2001	Diesel	263	crossover	Toyota
NA	3	S 350	2013	Diesel	62	sedan	Mercedes-Benz
3500	2	320	2002	Diesel	185	sedan	BMW
14800	2	T5 (Transporter) 	2012	Diesel	177	other	Volkswagen
36000	2.4	Outlander	2016	Petrol	0	crossover	Mitsubishi
13995	1.6	Touran	2013	Diesel	147	van	Volkswagen
9900	2.3	Camry	2006	Gas	130	sedan	Toyota
7500	1.3	Colt	2008	Petrol	138	hatch	Mitsubishi
24800	1.6	Jetta	2016	Diesel	2	sedan	Volkswagen
7100	2	Laguna	2006	Gas	127	hatch	Renault
45000	4	Land Cruiser Prado	2013	Petrol	80	crossover	Toyota
2499	3	E-Class	1999	Diesel	300	sedan	Mercedes-Benz
9500	2	Lancer X	2008	Petrol	136	sedan	Mitsubishi
21000	3	530	2007	Petrol	186	sedan	BMW
11450	2	Caddy	2010	Diesel	140	van	Volkswagen
66346	3	Touareg	2016	Diesel	0	crossover	Volkswagen
8200	1.4	Polo	2008	Petrol	164	hatch	Volkswagen
11700	NA	730	2001	Diesel	316	sedan	BMW
4599	1.5	Kangoo	2003	Diesel	190	van	Renault
8900	1.6	Polo	2012	Petrol	62	sedan	Volkswagen
13900	1.6	Auris	2012	Gas	79	hatch	Toyota
5500	3.5	535	1998	Gas	200	sedan	BMW
5500	2	E-Class	1994	Gas	360	sedan	Mercedes-Benz
14500	NA	525	2006	Petrol	215	sedan	BMW
3300	1.8	80	1987	Gas	300	sedan	Audi
5950	1.6	Caddy	2008	Gas	213	van	Volkswagen
18999	3.8	Pajero Wagon	2008	Gas	173	crossover	Mitsubishi
124000	3	GLS 400	2016	Petrol	0	crossover	Mercedes-Benz
11500	2	Passat B6	2008	Diesel	130	sedan	Volkswagen
4500	3.2	C-Class	2005	Other	240	sedan	Mercedes-Benz
34900	3	X3	2011	Petrol	35	crossover	BMW
12999	2.4	Outlander XL	2009	Petrol	84	crossover	Mitsubishi
20900	4.7	Land Cruiser 100	2004	Gas	180	crossover	Toyota
NA	2.6	A6	1997	Other	370	sedan	Audi
26900	5.5	S 550	2008	Petrol	150	sedan	Mercedes-Benz
49999	2	Multivan	2014	Diesel	59	van	Volkswagen
4000	4	ML 400	2003	Diesel	287	crossover	Mercedes-Benz
52300	3	Touareg	2014	Diesel	19	crossover	Volkswagen
29500	1.8	E-Class	2012	Petrol	37	sedan	Mercedes-Benz
19100	1.4	Scirocco	2012	Petrol	120	other	Volkswagen
45500	2	520	2015	Diesel	26	other	BMW
4000	2	Mark II	1987	Gas	243	sedan	Toyota
7200	2.8	328	1998	Petrol	255	sedan	BMW
1900	1.6	Passat B2	1988	Gas	504	vagon	Volkswagen
24700	2	520	2012	Diesel	142	vagon	BMW
21000	2	Rav 4	2011	Petrol	74	crossover	Toyota
14500	3	Pajero Wagon	2008	Petrol	90	crossover	Mitsubishi
13800	3	E-Class	2007	Gas	222	sedan	Mercedes-Benz
25999	1.8	Passat B7	2014	Petrol	60	sedan	Volkswagen
9555	2	Passat B6	2007	Petrol	174	sedan	Volkswagen
9700	2	Trafic	2010	Diesel	152	van	Renault
11700	2.3	Master	2012	Diesel	150	van	Renault
5300	1.6	Passat B4	1995	Gas	259	vagon	Volkswagen
8700	NA	Auris	2008	Petrol	140	hatch	Toyota
22500	5.2	S8	2008	Petrol	159	sedan	Audi
8300	1.5	Kangoo	2009	Diesel	221	van	Renault
4900	1.6	Touran	2004	Petrol	198	van	Volkswagen
2850	1.6	Passat B2	1988	Diesel	450	vagon	Volkswagen
4999	NA	Caravelle	2003	Other	225	van	Volkswagen
8100	2	320	2007	Diesel	245	sedan	BMW
4400	1.8	Vento	1997	Gas	290	sedan	Volkswagen
9500	3	X6	2008	Diesel	110	crossover	BMW
9500	2.7	A6 Allroad	2003	Gas	160	vagon	Audi
4350	2.2	Camry	1999	Gas	35	sedan	Toyota
10000	2.5	T5 (Transporter)	2006	Diesel	224	van	Volkswagen
65000	4.4	X5	2014	Petrol	58	crossover	BMW
1750	1.6	Corolla	1985	Petrol	270	hatch	Toyota
8200	1.6	Laguna	2008	Petrol	79	hatch	Renault
22000	2	Tiguan	2013	Diesel	98	crossover	Volkswagen
13300.95	1.6	Polo	2016	Petrol	0	sedan	Volkswagen
9300	2	Passat B6	2008	Petrol	150	vagon	Volkswagen
12000	NA	A4	2015	Petrol	9	sedan	Audi
6700	2.4	T4 (Transporter)	2000	Diesel	300	van	Volkswagen
3900	1.8	C-Class	1995	Petrol	385	sedan	Mercedes-Benz
2150	2.9	E-Class	1997	Diesel	360	sedan	Mercedes-Benz
11111	1.5	Laguna	2011	Diesel	190	vagon	Renault
7500	2	Scenic	2006	Gas	160	other	Renault
99999	3	640	2016	Petrol	0	other	BMW
20500	2	Golf VII	2014	Diesel	56	hatch	Volkswagen
119000	3	S 350	2014	Diesel	27	sedan	Mercedes-Benz
40800	2.4	Pajero Sport	2016	Diesel	0	crossover	Mitsubishi
10700	2	Trafic	2007	Diesel	265	van	Renault
69990	2	Multivan	2015	Diesel	1	van	Volkswagen
NA	4.7	S 500	2014	Petrol	24	other	Mercedes-Benz
12500	2	Passat B6	2007	Petrol	128	sedan	Volkswagen
15000	2	A6	2008	Diesel	154	vagon	Audi
6300	1.6	Lancer	2006	Petrol	126	sedan	Mitsubishi
13500	1.6	Megane	2014	Petrol	10	hatch	Renault
9700	NA	Corolla	2008	Petrol	130	sedan	Toyota
NA	1.5	Megane	2007	Diesel	177	vagon	Renault
1900	1.6	Jetta	1987	Petrol	297	sedan	Volkswagen
17800	3	Touareg	2005	Diesel	210	crossover	Volkswagen
10000	1.2	Caddy	2013	Petrol	71	van	Volkswagen
10800	1.6	Caddy	2012	Diesel	146	other	Volkswagen
10900	5	S 500	2001	Gas	360	sedan	Mercedes-Benz
15000	1.4	Touran	2012	Petrol	69	vagon	Volkswagen
9850	2	Passat B6	2006	Petrol	110	sedan	Volkswagen
8500	3	Pajero Sport	2000	Gas	320	crossover	Mitsubishi
14900	1.6	Passat B7	2011	Diesel	170	vagon	Volkswagen
11500	2.4	Lancer Evolution	2006	Petrol	72	sedan	Mitsubishi
8500	2.5	A6	2001	Diesel	247	sedan	Audi
12900	2	Lancer Evolution	2013	Petrol	40	sedan	Mitsubishi
30500	2	Lancer Evolution	2006	Petrol	72	sedan	Mitsubishi
13900	NA	A8	2006	Petrol	150	sedan	Audi
43500	3	E-Class	2014	Diesel	51	other	Mercedes-Benz
30500	2	520	2013	Petrol	73	sedan	BMW
1650	1.8	CL 180	1995	Gas	257	sedan	Mercedes-Benz
9300	1.5	Megane	2011	Diesel	184	vagon	Renault
30500	6.3	CLS 63 AMG	2008	Petrol	89	sedan	Mercedes-Benz
16300	2.2	Vito	2010	Diesel	175	van	Mercedes-Benz
5750	2	Scenic	2003	Gas	225	crossover	Renault
54500	3	CLS 350	2012	Diesel	29	sedan	Mercedes-Benz
11500	2.2	Vito	2008	Diesel	209	van	Mercedes-Benz
53500	5.5	G 500	2008	Petrol	46	crossover	Mercedes-Benz
11300	2	Trafic	2011	Diesel	183	van	Renault
13900	2	T6 (Transporter) 	2012	Diesel	156	crossover	Volkswagen
14300	3	A6	2006	Petrol	175	sedan	Audi
7500	1.6	Caddy	2011	Diesel	280	van	Volkswagen
55555	2	Multivan	2013	Diesel	63	van	Volkswagen
6999	1.4	Golf V	2004	Diesel	195	hatch	Volkswagen
11499	2.4	Grandis	2008	Petrol	98	van	Mitsubishi
2850	1.9	318	2000	Petrol	214	sedan	BMW
7150	1.5	Kangoo	2008	Diesel	118	van	Renault
25900	2.8	A6	2010	Petrol	104	sedan	Audi
12500	1.4	Yaris	2012	Diesel	75	hatch	Toyota
6200	2.2	Vito	2002	Diesel	196	van	Mercedes-Benz
28700	3.5	Highlander	2012	Gas	92	crossover	Toyota
6000	2.4	T4 (Transporter)	1995	Diesel	419	van	Volkswagen
44800	3	Q7	2014	Diesel	100	crossover	Audi
37000	5	X6	2008	Petrol	186	crossover	BMW
8000	2.4	A6	1998	Petrol	234	sedan	Audi
21500	1.4	Jetta	2015	Petrol	1	sedan	Volkswagen
4700	2.5	525	1995	Petrol	200	sedan	BMW
15500	3	Outlander XL	2009	Petrol	102	crossover	Mitsubishi
7900	1.5	Kangoo	2013	Diesel	149	van	Renault
32000	2.5	Camry	2015	Petrol	22	sedan	Toyota
26999	4.8	X5	2008	Gas	180	crossover	BMW
7500	1.59	Corolla Verso	2003	Petrol	196	vagon	Toyota
10999	2.2	Vito	2007	Diesel	191	van	Mercedes-Benz
7300	1.6	Lancer	2008	Gas	121	sedan	Mitsubishi
8000	2.2	Vito	2005	Diesel	280	van	Mercedes-Benz
17555	3	Pajero Wagon	2008	Gas	115	crossover	Mitsubishi
38000	3	Touareg	2012	Diesel	189	crossover	Volkswagen
15400	2	520	2007	Diesel	179	vagon	BMW
10200	1.9	Caddy	2008	Diesel	137	van	Volkswagen
7900	2.2	Vito	2002	Diesel	234	van	Mercedes-Benz
6700	1.6	Lancer	2006	Gas	161	sedan	Mitsubishi
30000	5.5	E-Class	2003	Petrol	176	other	Mercedes-Benz
11000	1.9	Touran	2008	Diesel	210	vagon	Volkswagen
38500	2.2	CLA-Class	2014	Diesel	56	sedan	Mercedes-Benz
7600	2.2	Vito	2001	Diesel	280	van	Mercedes-Benz
8900	1.9	Golf V	2009	Diesel	90	hatch	Volkswagen
23400	4	Land Cruiser Prado	2007	Petrol	120	crossover	Toyota
37000	2.8	A6	2012	Petrol	37	sedan	Audi
5600	1.5	Kangoo	2006	Diesel	151	vagon	Renault
18900	1.8	Passat B7	2011	Petrol	75	sedan	Volkswagen
15900	3	E-Class	2007	Diesel	219	vagon	Mercedes-Benz
15200	2.8	E-Class	2007	Gas	170	sedan	Mercedes-Benz
20700	2	Passat B7	2013	Diesel	74	vagon	Volkswagen
8200	3.5	735	1999	Petrol	210	sedan	BMW
NA	3	GLS 350	2016	Diesel	0	crossover	Mercedes-Benz
5400	1.6	Space Star	2002	Petrol	300	van	Mitsubishi
NA	3	X5	2016	Diesel	0	crossover	BMW
11700	1.5	Lancer X	2010	Gas	82	sedan	Mitsubishi
12000	2.4	Galant	2009	Gas	121	sedan	Mitsubishi
8100	1.6	Jetta	2007	Petrol	198	sedan	Volkswagen
19999	4.8	750	2006	Petrol	290	sedan	BMW
32000	2	A6	2013	Diesel	103	sedan	Audi
6200	1.8	Sharan	1999	Petrol	340	van	Volkswagen
1500	2.5	525	1992	Diesel	270	sedan	BMW
17900	2	T6 (Transporter)	2012	Diesel	119	other	Volkswagen
42500	5.5	S 500	2011	Petrol	140	sedan	Mercedes-Benz
4000	2	320	1999	Diesel	335	sedan	BMW
13200	3	Pajero Sport	2008	Gas	124	crossover	Mitsubishi
24990	5.5	S 500	2008	Petrol	85	sedan	Mercedes-Benz
45200	3	X5	2012	Diesel	68	crossover	BMW
18400	4.7	Land Cruiser 100	2003	Gas	160	crossover	Toyota
9500	1.9	T5 (Transporter)	2006	Diesel	212	van	Volkswagen
25500	2.8	A6	2012	Petrol	140	sedan	Audi
14999	4.2	Touareg	2007	Petrol	200	crossover	Volkswagen
10200	2.5	T5 (Transporter)	2007	Diesel	153	van	Volkswagen
7900	2	Lancer X	2008	Gas	238	sedan	Mitsubishi
52222	2	4 Series Gran Coupe	2016	Diesel	3	hatch	BMW
9000	2	Lancer X	2008	Petrol	110	sedan	Mitsubishi
4200	2.5	A6	2003	Diesel	215	vagon	Audi
39500	4.5	Land Cruiser 200	2008	Diesel	100	other	Toyota
9000	3	730	2001	Diesel	245	sedan	BMW
NA	3	G 350	2015	Diesel	35	crossover	Mercedes-Benz
12000	NA	Vito	2013	Diesel	177	van	Mercedes-Benz
23900	3.5	S 350	2009	Petrol	96	sedan	Mercedes-Benz
55000	3	ML 350	2013	Diesel	128	crossover	Mercedes-Benz
NA	3	GLS 400	2016	Petrol	0	crossover	Mercedes-Benz
11700	5	S 500	2004	Petrol	246	sedan	Mercedes-Benz
40990	2.4	Pajero Sport	2016	Diesel	0	crossover	Mitsubishi
42000	2.99	535	2011	Petrol	71	sedan	BMW
12100	2.5	Koleos	2008	Gas	138	crossover	Renault
11400	1.4	Corolla	2010	Petrol	118	sedan	Toyota
7000	1.9	A4	1996	Diesel	320	vagon	Audi
3500	2	120	2006	Petrol	1	hatch	BMW
23800	2.5	Pajero Sport	2015	Diesel	45	crossover	Mitsubishi
10550	NA	Vito	2011	Other	128	other	Mercedes-Benz
9500	2.2	Vito	2005	Diesel	220	other	Mercedes-Benz
37500	2	428	2014	Petrol	55	other	BMW
6000	1.9	Trafic	2005	Diesel	1	van	Renault
71999	2.2	GLE-Class	2016	Diesel	0	crossover	Mercedes-Benz
10150	2.2	Vito	2008	Diesel	190	other	Mercedes-Benz
8300	2.5	A6	1996	Diesel	186	sedan	Audi
2600	2	320	1998	Diesel	270	sedan	BMW
3500	2.7	E-Class	2001	Diesel	250	sedan	Mercedes-Benz
29900	3	GLK 300	2010	Gas	86	crossover	Mercedes-Benz
19999	1.8	Passat B7	2011	Petrol	107	sedan	Volkswagen
6000	2	Caddy	2008	Diesel	180	van	Volkswagen
10900	2.2	Vito	2006	Other	360	van	Mercedes-Benz
9999	1.6	Caddy	2012	Diesel	165	van	Volkswagen
3700	2.5	323	1983	Petrol	110	other	BMW
12400	3.2	Passat B6	2007	Petrol	145	other	Volkswagen
3500	2.5	A6	2000	Diesel	354	sedan	Audi
20900	3	X5	2006	Diesel	230	crossover	BMW
